,,,,,,,,
,ID точки,Дата,Входящий остаток (остаток на начало дня),Снятие (выдача наличных клиентам) ,Внесение (депозиты клиентов),Подкрепление (подкрепление отделения / загрузка банкомата службой инкассации),Вывоз (инкассация отделения / разгрузка банкомата),Исходящий остаток (остаток на конец дня)
,Отделение_2,04.03.2018,4878500,399100,41000,0,0,4520400
,Отделение_2,05.03.2018,4520400,404000,95000,0,0,4211400
,Отделение_2,06.03.2018,4211400,338100,76000,0,0,3949300
,Отделение_2,07.03.2018,3949300,372000,14000,0,0,3591300
,Отделение_2,08.03.2018,3591300,406700,28000,0,0,3212600
,Отделение_2,09.03.2018,3212600,668600,43000,0,0,2587000
,Отделение_2,10.03.2018,2587000,650400,20000,0,0,1956600
,Отделение_2,11.03.2018,1956600,610900,64000,0,0,1409700
,Отделение_2,12.03.2018,1409700,562800,99000,0,0,945900
,Отделение_2,13.03.2018,945900,540000,22000,0,0,427900
,Отделение_2,14.03.2018,427900,324700,77000,10000000,427900,9752300
,Отделение_2,15.03.2018,9752300,407900,46000,0,0,9390400
,Отделение_2,16.03.2018,9390400,373600,63000,0,0,9079800
,Отделение_2,17.03.2018,9079800,372100,42000,0,0,8749700
,Отделение_2,18.03.2018,8749700,328800,45000,0,0,8465900
,Отделение_2,19.03.2018,8465900,400100,13000,0,0,8078800
,Отделение_2,20.03.2018,8078800,416500,10000,0,0,7672300
,Отделение_2,21.03.2018,7672300,338400,45000,0,0,7378900
,Отделение_2,22.03.2018,7378900,397900,9000,0,0,6990000
,Отделение_2,23.03.2018,6990000,342900,38000,0,0,6685100
,Отделение_2,24.03.2018,6685100,392500,87000,0,0,6379600
,Отделение_2,25.03.2018,6379600,346200,61000,0,0,6094400
,Отделение_2,26.03.2018,6094400,321200,82000,0,0,5855200
,Отделение_2,27.03.2018,5855200,410800,57000,0,0,5501400
,Отделение_2,28.03.2018,5501400,355500,64000,0,0,5209900
,Отделение_2,29.03.2018,5209900,327900,95000,0,0,4977000
,Отделение_2,30.03.2018,4977000,321500,57000,0,0,4712500
,Отделение_2,31.03.2018,4712500,394900,9000,0,0,4326600
,Отделение_2,01.04.2018,4326600,665600,29000,0,0,3690000
,Отделение_2,02.04.2018,3690000,648900,88000,0,0,3129100
,Отделение_2,03.04.2018,3129100,500200,9000,0,0,2637900
,Отделение_2,04.04.2018,2637900,310800,82000,0,0,2409100
,Отделение_2,05.04.2018,2409100,393200,65000,0,0,2080900
,Отделение_2,06.04.2018,2080900,396600,86000,0,0,1770300
,Отделение_2,07.04.2018,1770300,370300,95000,0,0,1495000
,Отделение_2,08.04.2018,1495000,330800,80000,0,0,1244200
,Отделение_2,09.04.2018,1244200,644500,14000,0,0,613700
,Отделение_2,10.04.2018,613700,589400,80000,0,0,104300
,Отделение_2,11.04.2018,104300,502200,95000,10000000,104300,9592800
,Отделение_2,12.04.2018,9592800,518400,85000,0,0,9159400
,Отделение_2,13.04.2018,9159400,650300,73000,0,0,8582100
,Отделение_2,14.04.2018,8582100,392700,62000,0,0,8251400
,Отделение_2,15.04.2018,8251400,354800,50000,0,0,7946600
,Отделение_2,16.04.2018,7946600,309800,70000,0,0,7706800
,Отделение_2,17.04.2018,7706800,407400,5000,0,0,7304400
,Отделение_2,18.04.2018,7304400,403400,75000,0,0,6976000
,Отделение_2,19.04.2018,6976000,410600,19000,0,0,6584400
,Отделение_2,20.04.2018,6584400,394500,89000,0,0,6278900
,Отделение_2,21.04.2018,6278900,358800,21000,0,0,5941100
,Отделение_2,22.04.2018,5941100,393100,14000,0,0,5562000
,Отделение_2,23.04.2018,5562000,349900,15000,0,0,5227100
,Отделение_2,24.04.2018,5227100,378000,65000,0,0,4914100
,Отделение_2,25.04.2018,4914100,301600,87000,0,0,4699500
,Отделение_2,26.04.2018,4699500,330100,95000,0,0,4464400
,Отделение_2,27.04.2018,4464400,390300,23000,0,0,4097100
,Отделение_2,28.04.2018,4097100,323300,88000,0,0,3861800
,Отделение_2,29.04.2018,3861800,337300,3000,0,0,3527500
,Отделение_2,30.04.2018,3527500,355500,52000,0,0,3224000
,Отделение_2,01.05.2018,3224000,673400,36000,0,0,2586600
,Отделение_2,02.05.2018,2586600,693200,36000,0,0,1929400
,Отделение_2,03.05.2018,1929400,578000,31000,0,0,1382400
,Отделение_2,04.05.2018,1382400,317000,36000,0,0,1101400
,Отделение_2,05.05.2018,1101400,406500,93000,0,0,787900
,Отделение_2,06.05.2018,787900,389200,17000,0,0,415700
,Отделение_2,07.05.2018,415700,308400,25000,10000000,415700,9716600
,Отделение_2,08.05.2018,9716600,381800,48000,0,0,9382800
,Отделение_2,09.05.2018,9382800,675900,15000,0,0,8721900
,Отделение_2,10.05.2018,8721900,617900,11000,0,0,8115000
,Отделение_2,11.05.2018,8115000,572400,88000,0,0,7630600
,Отделение_2,12.05.2018,7630600,563300,88000,0,0,7155300
,Отделение_2,13.05.2018,7155300,620900,66000,0,0,6600400
,Отделение_2,14.05.2018,6600400,322600,86000,0,0,6363800
,Отделение_2,15.05.2018,6363800,384100,74000,0,0,6053700
,Отделение_2,16.05.2018,6053700,412300,90000,0,0,5731400
,Отделение_2,17.05.2018,5731400,323500,15000,0,0,5422900
,Отделение_2,18.05.2018,5422900,366500,93000,0,0,5149400
,Отделение_2,19.05.2018,5149400,413000,49000,0,0,4785400
,Отделение_2,20.05.2018,4785400,366500,79000,0,0,4497900
,Отделение_2,21.05.2018,4497900,417900,60000,0,0,4140000
,Отделение_2,22.05.2018,4140000,317000,32000,0,0,3855000
,Отделение_2,23.05.2018,3855000,419700,35000,0,0,3470300
,Отделение_2,24.05.2018,3470300,330000,41000,0,0,3181300
,Отделение_2,25.05.2018,3181300,404200,22000,0,0,2799100
,Отделение_2,26.05.2018,2799100,317000,74000,0,0,2556100
,Отделение_2,27.05.2018,2556100,403700,67000,0,0,2219400
,Отделение_2,28.05.2018,2219400,383500,1000,0,0,1836900
,Отделение_2,29.05.2018,1836900,363300,59000,0,0,1532600
,Отделение_2,30.05.2018,1532600,416600,71000,0,0,1187000
,Отделение_2,31.05.2018,1187000,395300,9000,0,0,800700
,Отделение_2,01.06.2018,800700,564800,76000,0,0,311900
,Отделение_2,02.06.2018,311900,523500,30000,10000000,311900,9506500
,Отделение_2,03.06.2018,9506500,603000,72000,0,0,8975500
,Отделение_2,04.06.2018,8975500,359200,74000,0,0,8690300
,Отделение_2,05.06.2018,8690300,335000,12000,0,0,8367300
,Отделение_2,06.06.2018,8367300,320600,17000,0,0,8063700
,Отделение_2,07.06.2018,8063700,386700,79000,0,0,7756000
,Отделение_2,08.06.2018,7756000,352900,89000,0,0,7492100
,Отделение_2,09.06.2018,7492100,507400,80000,0,0,7064700
,Отделение_2,10.06.2018,7064700,666400,83000,0,0,6481300
,Отделение_2,11.06.2018,6481300,558600,23000,0,0,5945700
,Отделение_2,12.06.2018,5945700,582000,34000,0,0,5397700
,Отделение_2,13.06.2018,5397700,571100,22000,0,0,4848600
,Отделение_2,14.06.2018,4848600,345400,67000,0,0,4570200
,Отделение_2,15.06.2018,4570200,380400,30000,0,0,4219800
,Отделение_2,16.06.2018,4219800,386600,52000,0,0,3885200
,Отделение_2,17.06.2018,3885200,417400,87000,0,0,3554800
,Отделение_2,18.06.2018,3554800,355200,50000,0,0,3249600
,Отделение_2,19.06.2018,3249600,302300,99000,0,0,3046300
,Отделение_2,20.06.2018,3046300,324200,83000,0,0,2805100
,Отделение_2,21.06.2018,2805100,359900,53000,0,0,2498200
,Отделение_2,22.06.2018,2498200,309900,71000,0,0,2259300
,Отделение_2,23.06.2018,2259300,309000,19000,0,0,1969300
,Отделение_2,24.06.2018,1969300,412400,40000,0,0,1596900
,Отделение_2,25.06.2018,1596900,305200,2000,0,0,1293700
,Отделение_2,26.06.2018,1293700,324900,94000,0,0,1062800
,Отделение_2,27.06.2018,1062800,358600,91000,0,0,795200
,Отделение_2,28.06.2018,795200,364400,35000,0,0,465800
,Отделение_2,29.06.2018,465800,354400,74000,10000000,465800,9719600
,Отделение_2,30.06.2018,9719600,329000,94000,0,0,9484600
,Отделение_2,01.07.2018,9484600,679500,61000,0,0,8866100
,Отделение_2,02.07.2018,8866100,539400,79000,0,0,8405700
,Отделение_2,03.07.2018,8405700,687100,43000,0,0,7761600
,Отделение_2,04.07.2018,7761600,392000,87000,0,0,7456600
,Отделение_2,05.07.2018,7456600,344200,5000,0,0,7117400
,Отделение_2,06.07.2018,7117400,372000,65000,0,0,6810400
,Отделение_2,07.07.2018,6810400,332300,85000,0,0,6563100
,Отделение_2,08.07.2018,6563100,356700,85000,0,0,6291400
,Отделение_2,09.07.2018,6291400,529800,22000,0,0,5783600
,Отделение_2,10.07.2018,5783600,694300,84000,0,0,5173300
,Отделение_2,11.07.2018,5173300,695400,10000,0,0,4487900
,Отделение_2,12.07.2018,4487900,522200,91000,0,0,4056700
,Отделение_2,13.07.2018,4056700,669600,60000,0,0,3447100
,Отделение_2,14.07.2018,3447100,336500,75000,0,0,3185600
,Отделение_2,15.07.2018,3185600,321600,95000,0,0,2959000
,Отделение_2,16.07.2018,2959000,375300,68000,0,0,2651700
,Отделение_2,17.07.2018,2651700,373800,98000,0,0,2375900
,Отделение_2,18.07.2018,2375900,372400,56000,0,0,2059500
,Отделение_2,19.07.2018,2059500,344600,86000,0,0,1800900
,Отделение_2,20.07.2018,1800900,328800,55000,0,0,1527100
,Отделение_2,21.07.2018,1527100,354100,80000,0,0,1253000
,Отделение_2,22.07.2018,1253000,351200,29000,0,0,930800
,Отделение_2,23.07.2018,930800,413500,65000,0,0,582300
,Отделение_2,24.07.2018,582300,334100,82000,10000000,582300,9747900
,Отделение_2,25.07.2018,9747900,364900,62000,0,0,9445000
,Отделение_2,26.07.2018,9445000,415600,89000,0,0,9118400
,Отделение_2,27.07.2018,9118400,413300,22000,0,0,8727100
,Отделение_2,28.07.2018,8727100,320500,93000,0,0,8499600
,Отделение_2,29.07.2018,8499600,394900,28000,0,0,8132700
,Отделение_2,30.07.2018,8132700,316600,85000,0,0,7901100
,Отделение_2,31.07.2018,7901100,381700,77000,0,0,7596400
,Отделение_2,01.08.2018,7596400,690000,39000,0,0,6945400
,Отделение_2,02.08.2018,6945400,553800,55000,0,0,6446600
,Отделение_2,03.08.2018,6446600,536100,84000,0,0,5994500
,Отделение_2,04.08.2018,5994500,362600,6000,0,0,5637900
,Отделение_2,05.08.2018,5637900,343800,59000,0,0,5353100
,Отделение_2,06.08.2018,5353100,373700,75000,0,0,5054400
,Отделение_2,07.08.2018,5054400,370900,57000,0,0,4740500
,Отделение_2,08.08.2018,4740500,304500,69000,0,0,4505000
,Отделение_2,09.08.2018,4505000,685600,36000,0,0,3855400
,Отделение_2,10.08.2018,3855400,635500,71000,0,0,3290900
,Отделение_2,11.08.2018,3290900,605800,6000,0,0,2691100
,Отделение_2,12.08.2018,2691100,517500,90000,0,0,2263600
,Отделение_2,13.08.2018,2263600,632700,37000,0,0,1667900
,Отделение_2,14.08.2018,1667900,417100,79000,0,0,1329800
,Отделение_2,15.08.2018,1329800,417500,49000,0,0,961300
,Отделение_2,16.08.2018,961300,310500,9000,0,0,659800
,Отделение_2,17.08.2018,659800,324000,5000,0,0,340800
,Отделение_2,18.08.2018,340800,357200,75000,10000000,340800,9717800
,Отделение_2,19.08.2018,9717800,331400,75000,0,0,9461400
,Отделение_2,20.08.2018,9461400,337900,94000,0,0,9217500
,Отделение_2,21.08.2018,9217500,406400,51000,0,0,8862100
,Отделение_2,22.08.2018,8862100,344600,21000,0,0,8538500
,Отделение_2,23.08.2018,8538500,323400,90000,0,0,8305100
,Отделение_2,24.08.2018,8305100,369600,18000,0,0,7953500
,Отделение_2,25.08.2018,7953500,373600,83000,0,0,7662900
,Отделение_2,26.08.2018,7662900,346900,82000,0,0,7398000
,Отделение_2,27.08.2018,7398000,376000,40000,0,0,7062000
,Отделение_2,28.08.2018,7062000,337500,43000,0,0,6767500
,Отделение_2,29.08.2018,6767500,375200,32000,0,0,6424300
,Отделение_2,30.08.2018,6424300,345500,58000,0,0,6136800
,Отделение_2,31.08.2018,6136800,367900,12000,0,0,5780900
,Отделение_2,01.09.2018,5780900,591500,88000,0,0,5277400
,Отделение_2,02.09.2018,5277400,626200,98000,0,0,4749200
,Отделение_2,03.09.2018,4749200,682500,50000,0,0,4116700
,Отделение_2,04.09.2018,4116700,318200,81000,0,0,3879500
,Отделение_2,05.09.2018,3879500,374600,36000,0,0,3540900
,Отделение_2,06.09.2018,3540900,318200,28000,0,0,3250700
,Отделение_2,07.09.2018,3250700,391900,80000,0,0,2938800
,Отделение_2,08.09.2018,2938800,402000,85000,0,0,2621800
,Отделение_2,09.09.2018,2621800,532300,46000,0,0,2135500
,Отделение_2,10.09.2018,2135500,593300,39000,0,0,1581200
,Отделение_2,11.09.2018,1581200,605000,30000,0,0,1006200
,Отделение_2,12.09.2018,1006200,598300,65000,0,0,472900
,Отделение_2,13.09.2018,472900,499500,23000,10000000,472900,9523500
,Отделение_2,14.09.2018,9523500,401300,100000,0,0,9222200
,Отделение_2,15.09.2018,9222200,325500,59000,0,0,8955700
,Отделение_2,16.09.2018,8955700,305900,6000,0,0,8655800
,Отделение_2,17.09.2018,8655800,416100,64000,0,0,8303700
,Отделение_2,18.09.2018,8303700,400800,99000,0,0,8001900
,Отделение_2,19.09.2018,8001900,366900,59000,0,0,7694000
,Отделение_2,20.09.2018,7694000,396200,4000,0,0,7301800
,Отделение_2,21.09.2018,7301800,391400,17000,0,0,6927400
,Отделение_2,22.09.2018,6927400,373500,86000,0,0,6639900
,Отделение_2,23.09.2018,6639900,303300,61000,0,0,6397600
,Отделение_2,24.09.2018,6397600,313200,25000,0,0,6109400
,Отделение_2,25.09.2018,6109400,335400,37000,0,0,5811000
,Отделение_2,26.09.2018,5811000,337800,39000,0,0,5512200
,Отделение_2,27.09.2018,5512200,353600,65000,0,0,5223600
,Отделение_2,28.09.2018,5223600,397300,31000,0,0,4857300
,Отделение_2,29.09.2018,4857300,376300,38000,0,0,4519000
,Отделение_2,30.09.2018,4519000,324400,74000,0,0,4268600
,Отделение_2,01.10.2018,4268600,521900,32000,0,0,3778700
,Отделение_2,02.10.2018,3778700,579100,32000,0,0,3231600
,Отделение_2,03.10.2018,3231600,668200,64000,0,0,2627400
,Отделение_2,04.10.2018,2627400,385800,60000,0,0,2301600
,Отделение_2,05.10.2018,2301600,338400,62000,0,0,2025200
,Отделение_2,06.10.2018,2025200,312400,59000,0,0,1771800
,Отделение_2,07.10.2018,1771800,380700,2000,0,0,1393100
,Отделение_2,08.10.2018,1393100,332100,68000,0,0,1129000
,Отделение_2,09.10.2018,1129000,594900,3000,0,0,537100
,Отделение_2,10.10.2018,537100,589400,2000,10000000,537100,9412600
,Отделение_2,11.10.2018,9412600,491300,47000,0,0,8968300
,Отделение_2,12.10.2018,8968300,513100,65000,0,0,8520200
,Отделение_2,13.10.2018,8520200,578400,66000,0,0,8007800
,Отделение_2,14.10.2018,8007800,301000,59000,0,0,7765800
,Отделение_2,15.10.2018,7765800,349500,73000,0,0,7489300
,Отделение_2,16.10.2018,7489300,362900,86000,0,0,7212400
,Отделение_2,17.10.2018,7212400,406400,8000,0,0,6814000
,Отделение_2,18.10.2018,6814000,328900,73000,0,0,6558100
,Отделение_2,19.10.2018,6558100,367300,56000,0,0,6246800
,Отделение_2,20.10.2018,6246800,394300,92000,0,0,5944500
,Отделение_2,21.10.2018,5944500,324300,59000,0,0,5679200
,Отделение_2,22.10.2018,5679200,325400,73000,0,0,5426800
,Отделение_2,23.10.2018,5426800,305700,10000,0,0,5131100
,Отделение_2,24.10.2018,5131100,386800,1000,0,0,4745300
,Отделение_2,25.10.2018,4745300,400200,97000,0,0,4442100
,Отделение_2,26.10.2018,4442100,320500,71000,0,0,4192600
,Отделение_2,27.10.2018,4192600,308500,20000,0,0,3904100
,Отделение_2,28.10.2018,3904100,318900,49000,0,0,3634200
,Отделение_2,29.10.2018,3634200,363900,80000,0,0,3350300
,Отделение_2,30.10.2018,3350300,362800,17000,0,0,3004500
,Отделение_2,31.10.2018,3004500,332000,73000,0,0,2745500
,Отделение_2,01.11.2018,2745500,572500,4000,0,0,2177000
,Отделение_2,02.11.2018,2177000,660600,22000,0,0,1538400
,Отделение_2,03.11.2018,1538400,643600,80000,0,0,974800
,Отделение_2,04.11.2018,974800,405200,9000,0,0,578600
,Отделение_2,05.11.2018,578600,333300,96000,10000000,578600,9762700
,Отделение_2,06.11.2018,9762700,392800,26000,0,0,9395900
,Отделение_2,07.11.2018,9395900,391100,91000,0,0,9095800
,Отделение_2,08.11.2018,9095800,364200,72000,0,0,8803600
,Отделение_2,09.11.2018,8803600,504400,4000,0,0,8303200
,Отделение_2,10.11.2018,8303200,607400,79000,0,0,7774800
,Отделение_2,11.11.2018,7774800,505700,65000,0,0,7334100
,Отделение_2,12.11.2018,7334100,571000,99000,0,0,6862100
,Отделение_2,13.11.2018,6862100,654400,20000,0,0,6227700
,Отделение_2,14.11.2018,6227700,402200,33000,0,0,5858500
,Отделение_2,15.11.2018,5858500,415200,7000,0,0,5450300
,Отделение_2,16.11.2018,5450300,324500,56000,0,0,5181800
,Отделение_2,17.11.2018,5181800,385600,60000,0,0,4856200
,Отделение_2,18.11.2018,4856200,308200,24000,0,0,4572000
,Отделение_2,19.11.2018,4572000,350900,32000,0,0,4253100
,Отделение_2,20.11.2018,4253100,395700,9000,0,0,3866400
,Отделение_2,21.11.2018,3866400,362200,47000,0,0,3551200
,Отделение_2,22.11.2018,3551200,382200,28000,0,0,3197000
,Отделение_2,23.11.2018,3197000,358300,1000,0,0,2839700
,Отделение_2,24.11.2018,2839700,386400,34000,0,0,2487300
,Отделение_2,25.11.2018,2487300,391100,83000,0,0,2179200
,Отделение_2,26.11.2018,2179200,381900,12000,0,0,1809300
,Отделение_2,27.11.2018,1809300,397100,96000,0,0,1508200
,Отделение_2,28.11.2018,1508200,367000,37000,0,0,1178200
,Отделение_2,29.11.2018,1178200,382000,31000,0,0,827200
,Отделение_2,30.11.2018,827200,376600,21000,0,0,471600
,Отделение_2,01.12.2018,471600,579000,20000,10000000,471600,9441000
,Отделение_2,02.12.2018,9441000,595600,77000,0,0,8922400
,Отделение_2,03.12.2018,8922400,562900,94000,0,0,8453500
,Отделение_2,04.12.2018,8453500,397800,85000,0,0,8140700
,Отделение_2,05.12.2018,8140700,398400,92000,0,0,7834300
,Отделение_2,06.12.2018,7834300,345300,62000,0,0,7551000
,Отделение_2,07.12.2018,7551000,418900,51000,0,0,7183100
,Отделение_2,08.12.2018,7183100,380400,19000,0,0,6821700
,Отделение_2,09.12.2018,6821700,547000,29000,0,0,6303700
,Отделение_2,10.12.2018,6303700,671200,39000,0,0,5671500
,Отделение_2,11.12.2018,5671500,527000,51000,0,0,5195500
,Отделение_2,12.12.2018,5195500,667400,22000,0,0,4550100
,Отделение_2,13.12.2018,4550100,664300,66000,0,0,3951800
,Отделение_2,14.12.2018,3951800,389900,34000,0,0,3595900
,Отделение_2,15.12.2018,3595900,318700,54000,0,0,3331200
,Отделение_2,16.12.2018,3331200,312400,10000,0,0,3028800
,Отделение_2,17.12.2018,3028800,309700,20000,0,0,2739100
,Отделение_2,18.12.2018,2739100,325500,83000,0,0,2496600
,Отделение_2,19.12.2018,2496600,419500,31000,0,0,2108100
,Отделение_2,20.12.2018,2108100,415700,39000,0,0,1731400
,Отделение_2,21.12.2018,1731400,354700,43000,0,0,1419700
,Отделение_2,22.12.2018,1419700,387900,38000,0,0,1069800
,Отделение_2,23.12.2018,1069800,314100,69000,0,0,824700
,Отделение_2,24.12.2018,824700,335900,95000,0,0,583800
,Отделение_2,25.12.2018,583800,384800,95000,10000000,583800,9710200
,Отделение_2,26.12.2018,9710200,360700,13000,0,0,9362500
,Отделение_2,27.12.2018,9362500,334500,16000,0,0,9044000
,Отделение_2,28.12.2018,9044000,367200,43000,0,0,8719800
,Отделение_2,29.12.2018,8719800,391900,9000,0,0,8336900
,Отделение_2,30.12.2018,8336900,418000,26000,0,0,7944900
,Отделение_2,31.12.2018,7944900,333800,66000,0,0,7677100
,Отделение_3,01.01.2018,10400000,225500,29000,0,0,10203500
,Отделение_3,02.01.2018,10203500,266500,2000,0,0,9939000
,Отделение_3,03.01.2018,9939000,214300,77000,0,0,9801700
,Отделение_3,04.01.2018,9801700,130800,35000,0,0,9705900
,Отделение_3,05.01.2018,9705900,114000,73000,0,0,9664900
,Отделение_3,06.01.2018,9664900,116700,66000,0,0,9614200
,Отделение_3,07.01.2018,9614200,102100,21000,0,0,9533100
,Отделение_3,08.01.2018,9533100,128200,56000,0,0,9460900
,Отделение_3,09.01.2018,9460900,210800,76000,0,0,9326100
,Отделение_3,10.01.2018,9326100,274800,47000,0,0,9098300
,Отделение_3,11.01.2018,9098300,299700,54000,0,0,8852600
,Отделение_3,12.01.2018,8852600,284300,4000,0,0,8572300
,Отделение_3,13.01.2018,8572300,239400,82000,0,0,8414900
,Отделение_3,14.01.2018,8414900,105400,35000,0,0,8344500
,Отделение_3,15.01.2018,8344500,139500,19000,0,0,8224000
,Отделение_3,16.01.2018,8224000,109000,9000,0,0,8124000
,Отделение_3,17.01.2018,8124000,134000,68000,0,0,8058000
,Отделение_3,18.01.2018,8058000,106600,81000,0,0,8032400
,Отделение_3,19.01.2018,8032400,122200,4000,0,0,7914200
,Отделение_3,20.01.2018,7914200,111800,10000,0,0,7812400
,Отделение_3,21.01.2018,7812400,125000,46000,0,0,7733400
,Отделение_3,22.01.2018,7733400,111800,86000,0,0,7707600
,Отделение_3,23.01.2018,7707600,103500,8000,0,0,7612100
,Отделение_3,24.01.2018,7612100,103000,10000,0,0,7519100
,Отделение_3,25.01.2018,7519100,115500,17000,0,0,7420600
,Отделение_3,26.01.2018,7420600,134600,52000,0,0,7338000
,Отделение_3,27.01.2018,7338000,101200,82000,0,0,7318800
,Отделение_3,28.01.2018,7318800,120100,98000,0,0,7296700
,Отделение_3,29.01.2018,7296700,101500,10000,0,0,7205200
,Отделение_3,30.01.2018,7205200,115600,26000,0,0,7115600
,Отделение_3,31.01.2018,7115600,111800,18000,0,0,7021800
,Отделение_3,01.02.2018,7021800,291600,76000,0,0,6806200
,Отделение_3,02.02.2018,6806200,215100,27000,0,0,6618100
,Отделение_3,03.02.2018,6618100,244300,32000,0,0,6405800
,Отделение_3,04.02.2018,6405800,135000,72000,0,0,6342800
,Отделение_3,05.02.2018,6342800,138200,91000,0,0,6295600
,Отделение_3,06.02.2018,6295600,108300,33000,0,0,6220300
,Отделение_3,07.02.2018,6220300,123700,86000,0,0,6182600
,Отделение_3,08.02.2018,6182600,120700,39000,0,0,6100900
,Отделение_3,09.02.2018,6100900,219100,1000,0,0,5882800
,Отделение_3,10.02.2018,5882800,285100,19000,0,0,5616700
,Отделение_3,11.02.2018,5616700,285700,31000,0,0,5362000
,Отделение_3,12.02.2018,5362000,270400,30000,0,0,5121600
,Отделение_3,13.02.2018,5121600,269800,13000,0,0,4864800
,Отделение_3,14.02.2018,4864800,103100,65000,0,0,4826700
,Отделение_3,15.02.2018,4826700,103600,88000,0,0,4811100
,Отделение_3,16.02.2018,4811100,101500,56000,0,0,4765600
,Отделение_3,17.02.2018,4765600,134100,27000,0,0,4658500
,Отделение_3,18.02.2018,4658500,126100,11000,0,0,4543400
,Отделение_3,19.02.2018,4543400,136200,67000,0,0,4474200
,Отделение_3,20.02.2018,4474200,100400,24000,0,0,4397800
,Отделение_3,21.02.2018,4397800,110200,23000,0,0,4310600
,Отделение_3,22.02.2018,4310600,107800,65000,0,0,4267800
,Отделение_3,23.02.2018,4267800,138500,61000,0,0,4190300
,Отделение_3,24.02.2018,4190300,134200,40000,0,0,4096100
,Отделение_3,25.02.2018,4096100,127100,66000,0,0,4035000
,Отделение_3,26.02.2018,4035000,121100,30000,0,0,3943900
,Отделение_3,27.02.2018,3943900,126600,30000,0,0,3847300
,Отделение_3,28.02.2018,3847300,137100,21000,0,0,3731200
,Отделение_3,01.03.2018,3731200,251100,63000,0,0,3543100
,Отделение_3,02.03.2018,3543100,254100,45000,0,0,3334000
,Отделение_3,03.03.2018,3334000,295200,56000,0,0,3094800
,Отделение_3,04.03.2018,3094800,132400,72000,0,0,3034400
,Отделение_3,05.03.2018,3034400,129100,33000,0,0,2938300
,Отделение_3,06.03.2018,2938300,132400,33000,0,0,2838900
,Отделение_3,07.03.2018,2838900,118100,59000,0,0,2779800
,Отделение_3,08.03.2018,2779800,132200,26000,0,0,2673600
,Отделение_3,09.03.2018,2673600,253400,53000,0,0,2473200
,Отделение_3,10.03.2018,2473200,277300,66000,0,0,2261900
,Отделение_3,11.03.2018,2261900,262700,61000,0,0,2060200
,Отделение_3,12.03.2018,2060200,272900,64000,0,0,1851300
,Отделение_3,13.03.2018,1851300,259200,90000,0,0,1682100
,Отделение_3,14.03.2018,1682100,132500,86000,0,0,1635600
,Отделение_3,15.03.2018,1635600,127100,76000,0,0,1584500
,Отделение_3,16.03.2018,1584500,130700,77000,0,0,1530800
,Отделение_3,17.03.2018,1530800,138300,40000,0,0,1432500
,Отделение_3,18.03.2018,1432500,111600,40000,0,0,1360900
,Отделение_3,19.03.2018,1360900,107100,69000,0,0,1322800
,Отделение_3,20.03.2018,1322800,107300,5000,0,0,1220500
,Отделение_3,21.03.2018,1220500,130900,92000,0,0,1181600
,Отделение_3,22.03.2018,1181600,129500,53000,0,0,1105100
,Отделение_3,23.03.2018,1105100,115800,77000,0,0,1066300
,Отделение_3,24.03.2018,1066300,121000,68000,0,0,1013300
,Отделение_3,25.03.2018,1013300,136200,11000,0,0,888100
,Отделение_3,26.03.2018,888100,137900,79000,0,0,829200
,Отделение_3,27.03.2018,829200,113800,54000,0,0,769400
,Отделение_3,28.03.2018,769400,101000,16000,0,0,684400
,Отделение_3,29.03.2018,684400,104100,83000,10000000,684400,9978900
,Отделение_3,30.03.2018,9978900,103700,54000,0,0,9929200
,Отделение_3,31.03.2018,9929200,125200,50000,0,0,9854000
,Отделение_3,01.04.2018,9854000,278500,2000,0,0,9577500
,Отделение_3,02.04.2018,9577500,234600,22000,0,0,9364900
,Отделение_3,03.04.2018,9364900,293000,97000,0,0,9168900
,Отделение_3,04.04.2018,9168900,136200,2000,0,0,9034700
,Отделение_3,05.04.2018,9034700,139900,58000,0,0,8952800
,Отделение_3,06.04.2018,8952800,136100,41000,0,0,8857700
,Отделение_3,07.04.2018,8857700,138100,33000,0,0,8752600
,Отделение_3,08.04.2018,8752600,106500,44000,0,0,8690100
,Отделение_3,09.04.2018,8690100,253100,50000,0,0,8487000
,Отделение_3,10.04.2018,8487000,263500,96000,0,0,8319500
,Отделение_3,11.04.2018,8319500,282100,68000,0,0,8105400
,Отделение_3,12.04.2018,8105400,212700,5000,0,0,7897700
,Отделение_3,13.04.2018,7897700,225000,81000,0,0,7753700
,Отделение_3,14.04.2018,7753700,110200,11000,0,0,7654500
,Отделение_3,15.04.2018,7654500,136100,75000,0,0,7593400
,Отделение_3,16.04.2018,7593400,112200,87000,0,0,7568200
,Отделение_3,17.04.2018,7568200,125700,32000,0,0,7474500
,Отделение_3,18.04.2018,7474500,136000,95000,0,0,7433500
,Отделение_3,19.04.2018,7433500,138200,96000,0,0,7391300
,Отделение_3,20.04.2018,7391300,128800,60000,0,0,7322500
,Отделение_3,21.04.2018,7322500,109100,10000,0,0,7223400
,Отделение_3,22.04.2018,7223400,100200,46000,0,0,7169200
,Отделение_3,23.04.2018,7169200,101600,61000,0,0,7128600
,Отделение_3,24.04.2018,7128600,131100,79000,0,0,7076500
,Отделение_3,25.04.2018,7076500,115900,92000,0,0,7052600
,Отделение_3,26.04.2018,7052600,138400,24000,0,0,6938200
,Отделение_3,27.04.2018,6938200,116700,40000,0,0,6861500
